parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
27116300,Beef with sweet and sour sauce,18079.0,"Bread, crumbs, dry, grated, plain",60.09421000981354
27116300,Beef with sweet and sour sauce,19335.0,"Sugars, granulated",50.0
27116300,Beef with sweet and sour sauce,23369.0,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",356.1138370951914
27116350,"Stewed seasoned ground beef, Mexican style",2014.0,"Spices, cumin seed",1.5
27116350,"Stewed seasoned ground beef, Mexican style",2030.0,"Spices, pepper, black",0.5
27116350,"Stewed seasoned ground beef, Mexican style",2047.0,"Salt, table, iodized",5.5
27116350,"Stewed seasoned ground beef, Mexican style",11215.0,"Garlic, raw",9.0
27116350,"Stewed seasoned ground beef, Mexican style",11282.0,"Onions, raw",40.0
27116350,"Stewed seasoned ground beef, Mexican style",11333.0,"Peppers, sweet, green, raw",40.0
27116350,"Stewed seasoned ground beef, Mexican style",11529.0,"Tomatoes, red, ripe, raw, year round average",80.0
27116350,"Stewed seasoned ground beef, Mexican style",14411.0,"Beverages, water, tap, drinking",237.0
27116350,"Stewed seasoned ground beef, Mexican style",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",3.9
27116350,"Stewed seasoned ground beef, Mexican style",23222.0,"Ground beef, raw, averaged",908.0
27116400,Steak tartare,1125.0,"Egg, yolk, raw, fresh",90.0
27116400,Steak tartare,2054.0,"Capers, canned",34.4
27116400,Steak tartare,11282.0,"Onions, raw",80.0
27116400,Steak tartare,11297.0,"Parsley, fresh",30.0
27116400,Steak tartare,23567.0,"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)",680.4
27118110,"Meatballs, Puerto Rican style",1123.0,"Egg, whole, raw, fresh",50.0
27118110,"Meatballs, Puerto Rican style",2025.0,"Spices, nutmeg, ground",1.65
27118110,"Meatballs, Puerto Rican style",2047.0,"Salt, table, iodized",6.0
27118110,"Meatballs, Puerto Rican style",4322.0,"Vegetable oil, averaged",56.0
27118110,"Meatballs, Puerto Rican style",10141.0,"Pork, cured, ham, center slice, country-style, separable lean only, raw",113.4
27118110,"Meatballs, Puerto Rican style",11282.0,"Onions, raw",110.0
27118110,"Meatballs, Puerto Rican style",11549.0,"Tomato products, canned, sauce",257.0
27118110,"Meatballs, Puerto Rican style",18069.0,"Bread, white, commercially prepared (includes soft bread crumbs)",28.0
27118110,"Meatballs, Puerto Rican style",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",31.25
27118110,"Meatballs, Puerto Rican style",23222.0,"Ground beef, raw, averaged",453.6
27118120,"Stewed seasoned ground beef, Puerto Rican style",2027.0,"Spices, oregano, dried",0.6057206954570948
27118120,"Stewed seasoned ground beef, Puerto Rican style",2047.0,"Salt, table, iodized",3.0
27118120,"Stewed seasoned ground beef, Puerto Rican style",4053.0,"Oil, olive, salad or cooking",15.075715086932137
27118120,"Stewed seasoned ground beef, Puerto Rican style",4518.0,"Oil, corn, industrial and retail, all purpose salad or cooking",14.0
27118120,"Stewed seasoned ground beef, Puerto Rican style",9195.0,"Olives, pickled, canned or bottled, green",8.7
27118120,"Stewed seasoned ground beef, Puerto Rican style",10141.0,"Pork, cured, ham, center slice, country-style, separable lean only, raw",7.632080762759394
27118120,"Stewed seasoned ground beef, Puerto Rican style",10165.0,"Pork, cured, salt pork, raw",7.632080762759394
27118120,"Stewed seasoned ground beef, Puerto Rican style",11165.0,"Coriander (cilantro) leaves, raw",1.076836791923724
27118120,"Stewed seasoned ground beef, Puerto Rican style",11215.0,"Garlic, raw",5.422882781828379
27118120,"Stewed seasoned ground beef, Puerto Rican style",11282.0,"Onions, raw",30.52832305103757
27118120,"Stewed seasoned ground beef, Puerto Rican style",11333.0,"Peppers, sweet, green, raw",30.52832305103757
27118120,"Stewed seasoned ground beef, Puerto Rican style",11529.0,"Tomatoes, red, ripe, raw, year round average",24.498037016264725
27118120,"Stewed seasoned ground beef, Puerto Rican style",11549.0,"Tomato products, canned, sauce",64.25
27118120,"Stewed seasoned ground beef, Puerto Rican style",23222.0,"Ground beef, raw, averaged",226.8
27118130,"Stewed dried beef, Puerto Rican style",2027.0,"Spices, oregano, dried",0.4034099831744251
27118130,"Stewed dried beef, Puerto Rican style",2054.0,"Capers, canned",5.0
27118130,"Stewed dried beef, Puerto Rican style",4053.0,"Oil, olive, salad or cooking",10.040426247896804
27118130,"Stewed dried beef, Puerto Rican style",4518.0,"Oil, corn, industrial and retail, all purpose salad or cooking",56.0
27118130,"Stewed dried beef, Puerto Rican style",9195.0,"Olives, pickled, canned or bottled, green",20.64
27118130,"Stewed dried beef, Puerto Rican style",10141.0,"Pork, cured, ham, center slice, country-style, separable lean only, raw",5.082965787997757
27118130,"Stewed dried beef, Puerto Rican style",10165.0,"Pork, cured, salt pork, raw",5.082965787997757
27118130,"Stewed dried beef, Puerto Rican style",11165.0,"Coriander (cilantro) leaves, raw",0.7171733034212002
27118130,"Stewed dried beef, Puerto Rican style",11215.0,"Garlic, raw",1.613639932697701
27118130,"Stewed dried beef, Puerto Rican style",11282.0,"Onions, raw",20.331863151991023
27118130,"Stewed dried beef, Puerto Rican style",11333.0,"Peppers, sweet, green, raw",20.331863151991023
27118130,"Stewed dried beef, Puerto Rican style",11529.0,"Tomatoes, red, ripe, raw, year round average",16.315692652832308
27118130,"Stewed dried beef, Puerto Rican style",11549.0,"Tomato products, canned, sauce",64.25
27118130,"Stewed dried beef, Puerto Rican style",11943.0,"Pimento, canned",3.3600000000000003
27118130,"Stewed dried beef, Puerto Rican style",13350.0,"Beef, cured, dried",235.0
27118130,"Stewed dried beef, Puerto Rican style",14411.0,"Beverages, water, tap, drinking",118.5
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",2027.0,"Spices, oregano, dried",1.1534099831744251
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",2047.0,"Salt, table, iodized",4.0
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",4053.0,"Oil, olive, salad or cooking",10.040426247896804
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",4322.0,"Vegetable oil, averaged",28.0
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",9195.0,"Olives, pickled, canned or bottled, green",8.7
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",10141.0,"Pork, cured, ham, center slice, country-style, separable lean only, raw",5.082965787997757
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",10165.0,"Pork, cured, salt pork, raw",5.082965787997757
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",11165.0,"Coriander (cilantro) leaves, raw",0.7171733034212002
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",11215.0,"Garlic, raw",4.613639932697701
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",11282.0,"Onions, raw",20.331863151991023
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",11333.0,"Peppers, sweet, green, raw",20.331863151991023
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",11529.0,"Tomatoes, red, ripe, raw, year round average",16.315692652832308
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",11549.0,"Tomato products, canned, sauce",64.25
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",13864.0,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw",453.6
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",14411.0,"Beverages, water, tap, drinking",474.0
27120020,Ham or pork with gravy,2047.0,"Salt, table, iodized",0.5
27120020,Ham or pork with gravy,6119.0,"Gravy, chicken, canned or bottled, ready-to-serve",30.0
27120020,Ham or pork with gravy,10027.0,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",70.0
27120030,Ham or pork with barbecue sauce,2047.0,"Salt, table, iodized",0.4
27120030,Ham or pork with barbecue sauce,6150.0,"Sauce, barbecue",30.0
27120030,Ham or pork with barbecue sauce,10027.0,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",70.0
27120060,Sweet and sour pork,1123.0,"Egg, whole, raw, fresh",35.27216174183515
27120060,Sweet and sour pork,2047.0,"Salt, table, iodized",3.89850699844479
27120060,Sweet and sour pork,2048.0,"Vinegar, cider",45.0
27120060,Sweet and sour pork,4322.0,"Vegetable oil, averaged",54.75241057542769
27120060,Sweet and sour pork,6971.0,"Sauce, worcestershire",8.594
27120060,Sweet and sour pork,9266.0,"Pineapple, raw, all varieties",113.0
27120060,Sweet and sour pork,9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",62.0
27120060,Sweet and sour pork,10066.0,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",223.99233592534992
27120060,Sweet and sour pork,10948.0,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, raw",95.99671539657857
27120060,Sweet and sour pork,11215.0,"Garlic, raw",3.0
27120060,Sweet and sour pork,11283.0,"Onions, cooked, boiled, drained, without salt",125.0
27120060,Sweet and sour pork,11334.0,"Peppers, sweet, green, cooked, boiled, drained, without salt",73.0
27120060,Sweet and sour pork,11413.0,Potato flour,7.458
27120060,Sweet and sour pork,11935.0,Catsup,34.0
27120060,Sweet and sour pork,14429.0,"Beverages, water, tap, municipal",59.25
27120060,Sweet and sour pork,16123.0,Soy sauce made from soy and wheat (shoyu),10.625
27120060,Sweet and sour pork,18079.0,"Bread, crumbs, dry, grated, plain",76.18786936236393
27120060,Sweet and sour pork,19335.0,"Sugars, granulated",50.0
27120080,Ham stroganoff,1056.0,"Cream, sour, cultured",240.0
27120080,Ham stroganoff,2030.0,"Spices, pepper, black",0.525
27120080,Ham stroganoff,2047.0,"Salt, table, iodized",1.5
27120080,Ham stroganoff,4322.0,"Vegetable oil, averaged",14.0
27120080,Ham stroganoff,6043.0,"Soup, cream of mushroom, canned, condensed",303.0
27120080,Ham stroganoff,10153.0,"Pork, cured, ham, whole, separable lean only, roasted",154.0
27120080,Ham stroganoff,10871.0,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",42.0
27120080,Ham stroganoff,10879.0,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",42.0
27120080,Ham stroganoff,10883.0,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",42.0
27120080,Ham stroganoff,11264.0,"Mushrooms, canned, drained solids",131.5
27120080,Ham stroganoff,11282.0,"Onions, raw",80.0
27120090,Ham or pork with mushroom sauce,1111.0,"Milk, averaged fat, with added vitamin A and D",10.0
27120090,Ham or pork with mushroom sauce,2047.0,"Salt, table, iodized",0.44
27120090,Ham or pork with mushroom sauce,6043.0,"Soup, cream of mushroom, canned, condensed",20.0
27120090,Ham or pork with mushroom sauce,10027.0,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",70.0
27120100,Ham or pork with tomato-based sauce,2047.0,"Salt, table, iodized",0.44
27120100,Ham or pork with tomato-based sauce,10027.0,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",70.0
27120100,Ham or pork with tomato-based sauce,11549.0,"Tomato products, canned, sauce",30.0
27120110,Sausage with tomato-based sauce,2047.0,"Salt, table, iodized",0.4
27120110,Sausage with tomato-based sauce,7064.0,"Pork sausage, link/patty, cooked, pan-fried",70.0
27120110,Sausage with tomato-based sauce,11549.0,"Tomato products, canned, sauce",30.0
27120120,Sausage gravy,1111.0,"Milk, averaged fat, with added vitamin A and D",67.51405101599654
27120120,Sausage gravy,2047.0,"Salt, table, iodized",0.4150453955901426
27120120,Sausage gravy,4323.0,"Table fat, averaged",7.7475140510159966
27120120,Sausage gravy,7064.0,"Pork sausage, link/patty, cooked, pan-fried",20.0
27120120,Sausage gravy,20081.0,"Wheat flour, white, all-purpose, enriched, bleached",4.32338953739732
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",2047.0,"Salt, table, iodized",11.0
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",4002.0,Lard,7.5
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",4518.0,"Oil, corn, industrial and retail, all purpose salad or cooking",6.8
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",10002.0,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",908.0
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",11282.0,"Onions, raw",170.0
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",11549.0,"Tomato products, canned, sauce",240.0
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",14411.0,"Beverages, water, tap, drinking",237.0
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",23.4
27120150,Pork or ham with soy-based sauce,4322.0,"Vegetable oil, averaged",56.0
27120150,Pork or ham with soy-based sauce,6008.0,"Soup, beef broth or bouillon canned, ready-to-serve",120.0
27120150,Pork or ham with soy-based sauce,10027.0,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",340.2
27120150,Pork or ham with soy-based sauce,11215.0,"Garlic, raw",16.875
27120150,Pork or ham with soy-based sauce,11216.0,"Ginger root, raw",6.0
27120150,Pork or ham with soy-based sauce,11283.0,"Onions, cooked, boiled, drained, without salt",125.0
27120150,Pork or ham with soy-based sauce,11291.0,"Onions, spring or scallions (includes tops and bulb), raw",48.0
27120150,Pork or ham with soy-based sauce,16123.0,Soy sauce made from soy and wheat (shoyu),31.875
27120210,"Frankfurter or hot dog, with chili, no bun",7022.0,"Frankfurter, beef, unheated",57.0
27120210,"Frankfurter or hot dog, with chili, no bun",22904.0,"Chili con carne with beans, canned entree",64.0
27120250,Frankfurters or hot dogs with tomato-based sauce,2047.0,"Salt, table, iodized",0.4
27120250,Frankfurters or hot dogs with tomato-based sauce,7022.0,"Frankfurter, beef, unheated",70.0
27120250,Frankfurters or hot dogs with tomato-based sauce,11549.0,"Tomato products, canned, sauce",30.0
27121000,Pork with chili and tomatoes,2030.0,"Spices, pepper, black",1.05
27121000,Pork with chili and tomatoes,2047.0,"Salt, table, iodized",3.0
27121000,Pork with chili and tomatoes,4002.0,Lard,12.0
27121000,Pork with chili and tomatoes,10024.0,"Pork, fresh, loin, whole, separable lean only, raw",680.4
27121000,Pork with chili and tomatoes,11282.0,"Onions, raw",75.0
27121000,Pork with chili and tomatoes,11529.0,"Tomatoes, red, ripe, raw, year round average",453.6
27121000,Pork with chili and tomatoes,11979.0,"Peppers, jalapeno, raw",150.0
27121010,"Stewed pork, Puerto Rican style",2027.0,"Spices, oregano, dried",0.4034099831744251
27121010,"Stewed pork, Puerto Rican style",2047.0,"Salt, table, iodized",4.5
27121010,"Stewed pork, Puerto Rican style",4053.0,"Oil, olive, salad or cooking",26.3734262478968
27121010,"Stewed pork, Puerto Rican style",9195.0,"Olives, pickled, canned or bottled, green",8.7
27121010,"Stewed pork, Puerto Rican style",10002.0,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",340.2
27121010,"Stewed pork, Puerto Rican style",10141.0,"Pork, cured, ham, center slice, country-style, separable lean only, raw",5.082965787997757
27121010,"Stewed pork, Puerto Rican style",10165.0,"Pork, cured, salt pork, raw",5.082965787997757
27121010,"Stewed pork, Puerto Rican style",11165.0,"Coriander (cilantro) leaves, raw",0.7171733034212002
27121010,"Stewed pork, Puerto Rican style",11215.0,"Garlic, raw",1.613639932697701
27121010,"Stewed pork, Puerto Rican style",11282.0,"Onions, raw",20.331863151991023
